are the champions	0.0552995391705069
We are the	0.0414746543778802
on and on	0.0276497695852535
and on and	0.0184331797235023
And we ll	0.0138248847926267
Cause we are	0.0138248847926267
No time for	0.0138248847926267
champions No time	0.0138248847926267
champions We are	0.0138248847926267
champions my friends	0.0138248847926267
end We are	0.0138248847926267
fighting til the	0.0138248847926267
for losers Cause	0.0138248847926267
friends And we	0.0138248847926267
keep on fighting	0.0138248847926267
ll keep on	0.0138248847926267
losers Cause we	0.0138248847926267
my friends And	0.0138248847926267
on fighting til	0.0138248847926267
the champions No	0.0138248847926267
the champions We	0.0138248847926267
the champions my	0.0138248847926267
the end We	0.0138248847926267
til the end	0.0138248847926267
time for losers	0.0138248847926267
we are the	0.0138248847926267
we ll keep	0.0138248847926267
And I need	0.00921658986175115
I need just	0.00921658986175115
and on We	0.00921658986175115
champions of the	0.00921658986175115
go on and	0.00921658986175115
just go on	0.00921658986175115
need just go	0.00921658986175115
of the world	0.00921658986175115
on We are	0.00921658986175115
the champions of	0.00921658986175115
And I ain	0.00460829493087558
And bad mistakes	0.00460829493087558
And my curtain	0.00460829493087558
But I ve	0.00460829493087558
But committed no	0.00460829493087558
But it s	0.00460829493087558
I ain t	0.00460829493087558
I consider it	0.00460829493087558
I thank you	0.00460829493087558
I ve come	0.00460829493087558
I ve done	0.00460829493087558
I ve had	0.00460829493087558
I ve made	0.00460829493087558
